Sales,City,State,Region,Category,Product Name
15.14,Arvada,Colorado,West,Furniture,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
466.77,Arvada,Colorado,West,Furniture,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
15.23,Arvada,Colorado,West,Furniture,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
6.26,Arvada,Colorado,West,Office Supplies,Avery 509
87.54,Hackensack,New Jersey,East,Furniture,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"
178.38,Saint Petersburg,Florida,South,Technology,AT&T 1070 Corded Phone
15.55,Saint Petersburg,Florida,South,Office Supplies,Xerox 21
99.14,Philadelphia,Pennsylvania,East,Office Supplies,"Boston School Pro Electric Pencil Sharpener, 1670"
135.88,New York City,New York,East,Furniture,DMI Arturo Collection Mission-style Design Wood Chair
3991.98,New York City,New York,East,Technology,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier
275.94,New York City,New York,East,Technology,Panasonic Kx-TS550
360.00,New York City,New York,East,Technology,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
43.57,New York City,New York,East,Office Supplies,"Trav-L-File Heavy-Duty Shuttle II, Black"
7.16,Long Beach,California,West,Office Supplies,OIC Binder Clips
251.52,Hesperia,California,West,Office Supplies,Ibico Laser Imprintable Binding System Covers
99.99,Hesperia,California,West,Technology,Logitech Wireless Headset h800
15.99,Murfreesboro,Tennessee,South,Furniture,Telescoping Adjustable Floor Lamp
290.90,Philadelphia,Pennsylvania,East,Technology,Aastra 57i VoIP phone
54.22,Philadelphia,Pennsylvania,East,Office Supplies,"File Shuttle II and Handi-File, Black"
786.74,Philadelphia,Pennsylvania,East,Furniture,Hon 2090 ?Pillow Soft? Series Mid Back Swivel/Tilt Chairs
100.24,Philadelphia,Pennsylvania,East,Office Supplies,Round Specialty Laser Printer Labels
37.76,Philadelphia,Pennsylvania,East,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern
82.80,Philadelphia,Pennsylvania,East,Technology,AT&T 841000 Phone
20.72,Philadelphia,Pennsylvania,East,Office Supplies,Ibico Recycled Grain-Textured Covers
4.90,Philadelphia,Pennsylvania,East,Office Supplies,Wilson Jones Custom Binder Spines & Labels
4.75,Los Angeles,California,West,Office Supplies,Storex Dura Pro Binders
959.98,Los Angeles,California,West,Technology,Hewlett Packard LaserJet 3310 Copier
14.37,Los Angeles,California,West,Office Supplies,Avery Non-Stick Binders
7.71,San Francisco,California,West,Office Supplies,Tuff Stuff Recycled Round Ring Binders
698.35,San Francisco,California,West,Furniture,Hon 5100 Series Wood Tables
4.96,Layton,Utah,West,Office Supplies,"OIC Binder Clips, Mini, 1/4"" Capacity, Black"
17.86,Philadelphia,Pennsylvania,East,Office Supplies,Newell 314
509.97,Philadelphia,Pennsylvania,East,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine
30.99,Philadelphia,Pennsylvania,East,Office Supplies,Staples
71.93,Philadelphia,Pennsylvania,East,Technology,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"
88.80,Austin,Texas,Central,Office Supplies,Fellowes Super Stor/Drawer
47.98,San Francisco,California,West,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
7.56,Lowell,Massachusetts,East,Office Supplies,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"
24.56,Lowell,Massachusetts,East,Office Supplies,Easy-staple paper
12.96,Lowell,Massachusetts,East,Office Supplies,"BIC Brite Liner Highlighters, Chisel Tip"
6.79,New York City,New York,East,Technology,Sabrent 4-Port USB 2.0 Hub
24.56,New York City,New York,East,Office Supplies,Xerox 1881
3.05,New York City,New York,East,Office Supplies,Acco Hanging Data Binders
49.12,New York City,New York,East,Office Supplies,Xerox 1881
4355.17,New York City,New York,East,Office Supplies,GBC DocuBind P400 Electric Binding System
388.70,New York City,New York,East,Furniture,Sauder Barrister Bookcases
8.26,New York City,New York,East,Office Supplies,"#10 Gummed Flap White Envelopes, 100/Box"
17.04,New York City,New York,East,Office Supplies,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
34.40,New York City,New York,East,Office Supplies,"Adams Phone Message Book, 200 Message Capacity, 8 1/16? x 11?"
36.24,Charlotte,North Carolina,South,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes
647.84,Columbus,Georgia,South,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
20.70,Columbus,Georgia,South,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
20.70,New York City,New York,East,Office Supplies,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
488.65,New York City,New York,East,Furniture,Global Ergonomic Managers Chair
5.56,New York City,New York,East,Office Supplies,Newell 333
47.12,New York City,New York,East,Furniture,Eldon Wave Desk Accessories
211.96,San Francisco,California,West,Office Supplies,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
23.20,Manchester,Connecticut,East,Office Supplies,Wilson Jones ?Snap? Scratch Pad Binder Tool for Ring Binders
7.36,Manchester,Connecticut,East,Office Supplies,Staple remover
104.79,Manchester,Connecticut,East,Office Supplies,Pizazz Global Quick File
1043.92,Manchester,Connecticut,East,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
25.92,Harlingen,Texas,Central,Office Supplies,Xerox 1930
53.42,Harlingen,Texas,Central,Office Supplies,File Shuttle I and Handi-File
8.16,Tucson,Arizona,West,Office Supplies,Wilson Jones Custom Binder Spines & Labels
1023.94,Tucson,Arizona,West,Technology,NETGEAR AC1750 Dual Band GigabitÿSmart WiFi Router
9.24,Tucson,Arizona,West,Office Supplies,Newell 324
479.04,Tucson,Arizona,West,Technology,Microsoft Natural Keyboard Elite
99.14,Quincy,Illinois,Central,Office Supplies,Xerox 1960
1488.42,Franklin,Massachusetts,East,Furniture,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
8.65,Houston,Texas,Central,Office Supplies,Holmes Odor Grabber
23.83,Houston,Texas,Central,Office Supplies,Akro-Mils 12-Gallon Tote
12.18,Houston,Texas,Central,Office Supplies,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
50.96,San Francisco,California,West,Office Supplies,Southworth Structures Collection
49.54,San Francisco,California,West,Office Supplies,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
41.90,Taylor,Michigan,Central,Technology,Sony 32GB Class 10 Micro SDHC R40 Memory Card
375.46,Pembroke Pines,Florida,South,Furniture,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
83.98,Pembroke Pines,Florida,South,Technology,Logitech Media Keyboard K200
482.34,Philadelphia,Pennsylvania,East,Technology,Lexmark MarkNet N8150 Wireless Print Server
2.96,Philadelphia,Pennsylvania,East,Furniture,3M Hangers With Command Adhesive
2.62,Cincinnati,Ohio,East,Office Supplies,Crayola Colored Pencils
23.36,New York City,New York,East,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders"
39.98,New York City,New York,East,Technology,LogitechÿLS21 Speaker System - PC Multimedia - 2.1-CH - Wired
246.38,Des Moines,Washington,West,Technology,Nortel Meridian M3904 Professional Digital phone
1799.97,Des Moines,Washington,West,Technology,Canon PC1080F Personal Copier
12.46,Peoria,Illinois,Central,Office Supplies,Wilson Jones Century Plastic Molded Ring Binders
75.79,Las Vegas,Nevada,West,Office Supplies,Tuf-Vin Binders
49.96,Warwick,Rhode Island,East,Office Supplies,2300 Heavy-Duty Transfer File Systems by Perma
12.96,Warwick,Rhode Island,East,Office Supplies,Xerox 1958
70.12,Jackson,Michigan,Central,Office Supplies,"Acme 10"" Easy Grip Assistive Scissors"
35.95,Houston,Texas,Central,Office Supplies,Super Decoflex Portable Personal File
2396.27,Houston,Texas,Central,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
131.14,Houston,Texas,Central,Office Supplies,"Contico 72""H Heavy-Duty Storage System"
57.58,Houston,Texas,Central,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card
9.57,Miami,Florida,South,Office Supplies,Xerox 1974
39.07,Wilmington,North Carolina,South,Office Supplies,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
35.91,New York City,New York,East,Office Supplies,Staple holder
179.95,San Francisco,California,West,Technology,Sony 64GB Class 10 Micro SDHC R40 Memory Card
1199.98,San Francisco,California,West,Technology,Sharp AL-1530CS Digital Copier
27.15,San Francisco,California,West,Office Supplies,"Wirebound Message Book, 4 per Page"
1004.02,San Francisco,California,West,Furniture,"Bevis Round Conference Table Top, X-Base"
9.68,San Francisco,California,West,Office Supplies,"Wirebound Service Call Books, 5 1/2"" x 4"""
28.35,San Francisco,California,West,Office Supplies,Self-Adhesive Removable Labels
55.98,San Francisco,California,West,Office Supplies,Xerox 1908
1336.83,San Francisco,California,West,Furniture,O'Sullivan 4-Shelf Bookcase in Odessa Pine
113.57,San Francisco,California,West,Furniture,Novimex High-Tech Fabric Mesh Task Chair
139.86,Seattle,Washington,West,Office Supplies,Xerox 191
307.14,Seattle,Washington,West,Furniture,Global Deluxe Office Fabric Chairs
95.92,Huntington Beach,California,West,Office Supplies,Bulldog Vacuum Base Pencil Sharpener
383.80,Los Angeles,California,West,Furniture,Bevis Steel Folding Chairs
5.78,Richmond,Kentucky,South,Office Supplies,Xerox 1987
9.32,Los Angeles,California,West,Office Supplies,American Pencil
15.25,Los Angeles,California,West,Office Supplies,"White Envelopes, White Envelopes with Clear Poly Window"
196.75,Louisville,Colorado,West,Technology,KeyTronicÿ6101 Series -ÿKeyboardÿ- Black
56.56,Lawrence,Massachusetts,East,Furniture,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
32.70,Lawrence,Massachusetts,East,Office Supplies,Crate-A-Files
866.40,Jackson,Mississippi,South,Furniture,Hon Multipurpose Stacking Arm Chairs
28.40,Canton,Michigan,Central,Furniture,Coloredge Poster Frame
287.92,Canton,Michigan,Central,Office Supplies,GBC VeloBinder Manual Binding System
69.99,New Rochelle,New York,East,Technology,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
6.67,San Antonio,Texas,Central,Office Supplies,Design Ebony Sketching Pencil
189.59,Gastonia,North Carolina,South,Office Supplies,GBC ProClick 150 Presentation Binding System
408.74,Gastonia,North Carolina,South,Technology,ImationÿSecure+ Hardware Encrypted USB 2.0ÿFlash Drive; 16GB
291.96,Gastonia,North Carolina,South,Technology,ImationÿSecure+ Hardware Encrypted USB 2.0ÿFlash Drive; 16GB
4.77,Gastonia,North Carolina,South,Office Supplies,Woodgrain Magazine Files by Perma
714.30,Lowell,Massachusetts,East,Office Supplies,Letter Size Cart
4.81,Jacksonville,Florida,South,Office Supplies,Insertable Tab Post Binder Dividers
247.80,Jacksonville,Florida,South,Technology,Belkin QODE FastFit Bluetooth Keyboard
1007.98,Chicago,Illinois,Central,Technology,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
313.49,Chicago,Illinois,Central,Office Supplies,Xerox 1908
31.87,Houston,Texas,Central,Office Supplies,Xerox 1897
207.85,New York City,New York,East,Furniture,Global Deluxe Steno Chair
12.22,Detroit,Michigan,Central,Furniture,Aluminum Document Frame
194.94,Detroit,Michigan,Central,Office Supplies,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
70.95,Detroit,Michigan,Central,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
91.36,Detroit,Michigan,Central,Office Supplies,"Xerox Color Copier Paper, 11"" x 17"", Ream"
242.94,Detroit,Michigan,Central,Furniture,Office Star - Ergonomically Designed Knee Chair
22.05,Detroit,Michigan,Central,Office Supplies,Avery 520
2.91,Columbus,Indiana,Central,Furniture,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
59.52,Auburn,New York,East,Office Supplies,Newell 345
161.94,Auburn,New York,East,Office Supplies,Fellowes Bankers Box Recycled Super Stor/Drawer
263.88,Auburn,New York,East,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
30.48,Auburn,New York,East,Office Supplies,50 Colored Long Pencils
9.84,Auburn,New York,East,Office Supplies,Newell 342
35.12,Auburn,New York,East,Technology,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
284.36,Akron,Ohio,East,Furniture,Chromcraft Rectangular Conference Tables
665.41,Akron,Ohio,East,Office Supplies,Deluxe Rollaway Locking File with Drawer
63.88,Norman,Oklahoma,Central,Technology,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
129.57,Concord,California,West,Furniture,"Global Geo Office Task Chair, Gray"
747.56,Decatur,Illinois,Central,Furniture,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
8.93,Decatur,Illinois,Central,Office Supplies,Staple envelope
103.92,Seattle,Washington,West,Office Supplies,3M Office Air Cleaner
899.91,Seattle,Washington,West,Technology,Logitech G700s Rechargeable Gaming Mouse
51.31,Seattle,Washington,West,Office Supplies,Acco D-Ring Binder w/DublLock
23.56,Phoenix,Arizona,West,Furniture,Eldon Wave Desk Accessories
1272.63,Phoenix,Arizona,West,Furniture,Bush Advantage Collection Racetrack Conference Table
28.49,Phoenix,Arizona,West,Office Supplies,Poly Designer Cover & Back
185.38,Phoenix,Arizona,West,Office Supplies,Premier Electric Letter Opener
78.27,Phoenix,Arizona,West,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
254.74,Park Ridge,Illinois,Central,Furniture,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
205.33,Amarillo,Texas,Central,Furniture,Bush Mission Pointe Library
4.79,Chicago,Illinois,Central,Office Supplies,Cardinal Hold-It CD Pocket
55.48,Lindenhurst,New York,East,Office Supplies,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
340.92,San Francisco,California,West,Office Supplies,SAFCO Boltless Steel Shelving
222.67,San Francisco,California,West,Furniture,"Sauder Mission Library with Doors, Fruitwood Finish"
703.97,San Francisco,California,West,Technology,Samsung Galaxy Note 3
92.52,San Francisco,California,West,Office Supplies,"Decoflex Hanging Personal Folder File, Blue"
62.65,San Francisco,California,West,Office Supplies,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
94.85,San Francisco,California,West,Office Supplies,Xerox 1912
95.76,Los Angeles,California,West,Technology,Cisco SPA525G2 IP Phone - Wireless
40.20,Troy,New York,East,Furniture,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
14.70,New York City,New York,East,Office Supplies,Prang Colored Pencils
704.25,New York City,New York,East,Office Supplies,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
9.09,San Diego,California,West,Technology,ImationÿUSB 2.0 SwivelÿFlash DriveÿUSBÿflash driveÿ- 4 GB - Pink
5.96,New York City,New York,East,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
159.98,New York City,New York,East,Technology,Logitech G602 Wireless Gaming Mouse
29.60,Los Angeles,California,West,Office Supplies,Alphabetical Labels for Top Tab Filing
514.17,Los Angeles,California,West,Furniture,O'Sullivan Living Dimensions 2-Shelf Bookcases
279.96,Los Angeles,California,West,Technology,iHome FM Clock Radio with Lightning Dock
2735.95,Chicago,Illinois,Central,Technology,Apple iPhone 5S
7.99,Huntsville,Texas,Central,Technology,Square Credit Card Reader
63.98,Huntsville,Texas,Central,Technology,Logitech M510 Wireless Mouse
70.37,Huntsville,Texas,Central,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
449.15,Rochester,New York,East,Office Supplies,Fellowes Officeware Wire Shelving
11.07,Rochester,New York,East,Office Supplies,Colored Envelopes
93.98,Seattle,Washington,West,Technology,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
189.88,Memphis,Tennessee,South,Furniture,Balt Solid Wood Rectangular Table
105.42,Fayetteville,Arkansas,South,Office Supplies,"Strathmore #10 Envelopes, Ultimate White"
119.62,Costa Mesa,California,West,Office Supplies,Clear Mylar Reinforcing Strips
255.76,Costa Mesa,California,West,Furniture,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
241.57,Costa Mesa,California,West,Furniture,DMI Arturo Collection Mission-style Design Wood Chair
69.30,Costa Mesa,California,West,Furniture,Deflect-O Glasstique Clear Desk Accessories
22.62,Parker,Colorado,West,Office Supplies,Vinyl Sectional Post Binders
14.95,Parker,Colorado,West,Office Supplies,GBC Standard Therm-A-Bind Covers
801.57,Parker,Colorado,West,Furniture,Global Troy Executive Leather Low-Back Tilter
2.38,Parker,Colorado,West,Office Supplies,Storex Flexible Poly Binders with Double Pockets
32.79,Parker,Colorado,West,Office Supplies,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
15.92,New York City,New York,East,Office Supplies,"Avery Durable Slant Ring Binders, No Labels"
2.74,Atlanta,Georgia,South,Office Supplies,Rogers Handheld Barrel Pencil Sharpener
8.34,Atlanta,Georgia,South,Office Supplies,Newell 344
46.74,Atlanta,Georgia,South,Office Supplies,Personal File Boxes with Fold-Down Carry Handle
6354.95,Atlanta,Georgia,South,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
126.30,Gladstone,Missouri,Central,Furniture,Executive Impressions Supervisor Wall Clock
38.04,Gladstone,Missouri,Central,Technology,SanDisk Cruzer 32 GB USB Flash Drive
7.15,Newark,Ohio,East,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
6.63,Los Angeles,California,West,Office Supplies,Newell 327
5.88,Los Angeles,California,West,Office Supplies,Newell 317
2999.95,Great Falls,Montana,West,Technology,Canon Image Class D660 Copier
51.45,Great Falls,Montana,West,Office Supplies,Advantus Rolling Storage Box
11.96,Great Falls,Montana,West,Office Supplies,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
